327,2010,12,12,,10,2,3.22,3.34,2.08,0,0,1,0,0
328,2010,12,12,,9,3,3.40,3.43,1.95,0,1,1,0,0
329,2010,12,15,,7,4,2.33,3.22,2.85,0,2,0,0,0
330,2010,12,15,,8,10,2.86,3.28,2.29,0,1,0,0,0
331,2010,12,17,,1,5,1.37,4.36,7.61,0,1,2,0,0
332,2010,12,18,,11,7,2.10,3.27,3.26,0,4,0,0,0
333,2010,12,18,,6,9,1.51,3.88,5.79,0,2,0,0,0
334,2010,12,18,,8,2,4.52,3.50,1.72,0,0,2,0,0
335,2010,12,22,,3,8,1.48,3.93,6.17,0,1,0,0,0
336,2010,12,22,,9,1,3.44,3.25,2.03,0,4,2,0,0
337,2010,12,23,,10,5,1.99,3.28,3.54,0,0,1,0,0
338,2010,12,26,,3,1,2.00,3.27,3.52,0,2,0,0,0
339,2010,12,26,,2,4,1.87,3.25,4.06,0,2,2,0,0
340,2010,12,27,,6,7,1.99,3.28,3.51,0,2,1,0,0
341,2010,12,27,,8,11,2.37,3.19,2.81,0,1,1,0,0
342,2010,12,29,,1,10,1.58,3.73,5.29,0,2,0,0,0
343,2010,12,31,,3,6,2.03,3.29,3.38,0,1,2,0,0
344,2011,1,2,,5,8,1.75,3.48,4.30,0,2,0,0,0
345,2011,1,2,,1,2,2.70,3.18,2.46,0,0,1,0,0
346,2011,1,3,,7,10,1.71,3.50,4.58,0,1,2,0,0
347,2011,1,3,,4,9,1.56,3.72,5.50,0,0,0,0,0
348,2011,1,5,,11,6,2.45,3.21,2.69,0,2,0,0,0
349,2011,1,7,,2,9,1.46,3.79,6.18,0,1,1,0,0
350,2011,1,8,,10,4,2.51,3.16,2.64,0,2,0,0,0
351,2011,1,8,,8,7,2.67,3.18,2.49,0,1,3,0,0
352,2011,1,9,,6,1,2.13,3.28,3.17,0,1,4,0,0
353,2011,1,9,,3,11,1.65,3.58,4.85,0,1,0,0,0
354,2011,1,11,,7,8,1.48,3.96,6.12,0,1,0,0,0
355,2011,1,12,,3,2,3.00,3.20,2.40,0,3,3,0,0
356,2011,1,14,,4,8,1.51,3.86,5.83,0,4,0,0,0
357,2011,1,15,,10,6,2.21,3.23,3.03,0,1,1,0,0
358,2011,1,15,,9,5,2.16,3.19,3.17,0,1,1,0,0
359,2011,1,16,,7,3,2.48,3.13,2.72,0,0,2,0,0
360,2011,1,19,,5,4,2.55,3.16,2.63,0,1,1,0,0
361,2011,1,19,,9,3,2.66,3.20,2.49,0,1,2,0,0
362,2011,1,21,,1,8,1.34,4.56,8.05,0,8,1,0,0
363,2011,1,22,,6,5,2.15,3.24,3.18,0,2,2,0,0
364,2011,1,22,,4,7,1.58,3.59,5.65,0,5,1,0,0
365,2011,1,23,,11,9,1.56,3.74,5.64,0,4,0,0,0
366,2011,1,23,,3,10,1.69,3.63,4.61,0,2,2,0,0
367,2011,1,26,,2,11,1.35,4.63,7.75,0,2,0,0,0
368,2011,1,26,,8,6,5.11,3.74,1.59,0,0,3,0,0
369,2011,1,29,,2,5,1.49,4.10,5.75,0,2,1,0,0
370,2011,1,29,,1,3,2.15,3.24,3.15,0,1,2,0,0
371,2011,1,29,,9,10,3.21,3.31,2.09,0,0,2,0,0
372,2011,1,30,,11,7,1.49,3.88,6.23,0,1,0,0,0
373,2011,1,30,,6,4,2.50,3.22,2.63,0,2,0,0,0
374,2011,2,2,,6,7,1.43,4.08,6.85,0,2,0,0,0
375,2011,2,2,,4,1,2.76,3.13,2.46,0,0,0,0,0
376,2011,2,4,,5,3,3.06,3.25,2.21,0,1,1,0,0
377,2011,2,5,,1,11,1.42,4.10,6.96,0,0,1,0,0
378,2011,2,6,,7,10,3.00,3.22,2.25,0,1,1,0,0
379,2011,2,6,,9,4,3.58,3.30,1.96,0,1,2,0,0
380,2011,2,8,,8,2,9.42,4.62,1.30,0,1,2,0,0
381,2011,2,9,,10,11,1.85,3.38,3.95,0,2,0,0,0
382,2011,2,9,,4,3,2.35,3.16,2.87,0,1,3,0,0
383,2011,2,10,,7,9,1.55,3.76,5.56,0,4,0,0,0
384,2011,2,11,,1,6,2.30,3.28,2.85,0,2,1,0,0
385,2011,2,12,,5,10,2.41,3.13,2.81,0,2,2,0,0
386,2011,2,12,,2,4,1.75,3.49,4.35,0,4,0,0,0
387,2011,2,13,,11,8,1.27,5.14,9.22,0,3,1,0,0
388,2011,2,13,,3,7,1.54,3.81,5.72,0,1,0,0,0
389,2011,2,18,,1,11,1.68,3.48,4.85,0,1,0,0,0
390,2011,2,19,,3,2,2.76,3.15,2.43,0,0,2,0,0
391,2011,2,20,,4,6,2.73,3.14,2.50,0,1,0,0,0
392,2011,2,26,,2,3,1.66,3.55,4.82,0,2,2,0,0
393,2011,2,27,,1,4,2.08,3.22,3.37,0,2,3,0,0
394,2011,3,5,,3,4,1.97,3.31,3.58,0,1,0,0,0
395,2011,3,13,,2,3,1.71,3.46,4.67,-1,2,2,4,2
