884,2015,1,5,,9,1,2.23,3.29,3.12,0,1,2,0,0
885,2015,1,6,,12,6,2.83,3.38,2.38,0,1,2,0,0
886,2015,1,24,,1,7,1.41,4.36,7.49,0,7,0,0,0
887,2015,1,24,,3,10,2.67,3.16,2.63,0,1,5,0,0
888,2015,1,25,,9,6,2.13,3.38,3.26,0,3,3,0,0
889,2015,2,1,,5,12,1.92,3.45,3.84,0,2,1,0,0
890,2015,2,2,,2,11,2.30,3.39,2.93,0,3,2,0,0
891,2015,2,6,,7,2,4.45,3.70,1.74,0,1,2,0,0
892,2015,2,7,,3,1,4.13,3.53,1.83,0,2,1,0,0
893,2015,2,7,,6,5,2.02,3.54,3.41,0,3,0,0,0
894,2015,2,7,,9,10,1.92,3.48,3.80,0,1,3,0,0
895,2015,2,8,,12,11,2.53,3.29,2.68,0,2,0,0,0
896,2015,2,13,,3,2,2.70,3.22,2.56,0,0,2,0,0
897,2015,2,14,,11,5,1.97,3.58,3.53,0,0,0,0,0
898,2015,2,14,,7,12,3.46,3.47,2.03,0,1,1,0,0
899,2015,2,14,,10,6,2.61,3.41,2.53,0,3,3,0,0
900,2015,2,15,,1,9,1.73,3.72,4.50,0,1,1,0,0
901,2015,2,21,,10,3,1.54,4.03,5.70,0,4,2,0,0
902,2015,2,21,,1,12,1.49,4.21,6.19,0,2,1,0,0
903,2015,2,22,,11,7,1.41,4.62,7.01,0,2,2,0,0
904,2015,2,22,,5,9,2.12,3.37,3.31,0,0,0,0,0
905,2015,2,27,,5,1,2.72,3.38,2.48,0,3,1,0,0
906,2015,2,28,,7,3,2.91,3.33,2.36,0,0,0,0,0
907,2015,2,28,,12,10,3.09,3.40,2.23,0,3,4,0,0
908,2015,2,28,,9,2,2.05,3.35,3.58,0,2,2,0,0
909,2015,3,1,,6,11,1.68,3.94,4.60,0,2,3,0,0
910,2015,3,6,,7,10,4.59,3.83,1.70,0,0,1,0,0
911,2015,3,7,,11,1,2.83,3.46,2.35,0,2,0,0,0
912,2015,3,7,,6,9,1.75,3.71,4.41,0,1,1,0,0
913,2015,3,8,,3,5,3.14,3.37,2.21,0,1,0,0,0
914,2015,3,8,,2,12,1.81,3.53,4.31,0,1,0,0,0
915,2015,3,11,,12,5,2.73,3.20,2.52,0,3,2,0,0
916,2015,3,12,,1,3,1.40,4.66,7.34,0,2,1,0,0
917,2015,3,13,,12,6,3.85,3.63,1.89,0,0,3,0,0
918,2015,3,14,,5,7,1.40,4.68,7.11,0,4,0,0,0
919,2015,3,14,,9,11,1.93,3.56,3.71,0,1,2,0,0
920,2015,3,15,,10,2,1.95,3.50,3.74,0,5,4,0,0
921,2015,3,20,,10,5,1.84,3.73,3.95,0,0,1,0,0
922,2015,3,21,,12,7,1.90,3.49,3.98,0,1,2,0,0
923,2015,3,21,,1,6,1.97,3.58,3.58,0,2,2,0,0
924,2015,3,22,,3,9,2.76,3.27,2.51,0,1,1,0,0
925,2015,3,22,,2,11,2.07,3.48,3.33,0,1,2,0,0
926,2015,3,25,,2,12,1.82,3.58,4.25,0,1,4,0,0
927,2015,3,27,,6,3,1.50,4.35,5.87,0,2,1,0,0
928,2015,3,28,,5,2,1.75,3.76,4.41,0,1,0,0,0
929,2015,3,28,,9,12,1.71,3.83,4.57,0,3,2,0,0
930,2015,3,29,,11,10,2.22,3.48,3.01,0,0,3,0,0
931,2015,3,29,,7,1,5.33,4.01,1.59,0,0,1,0,0
932,2015,4,2,,2,3,1.87,3.56,3.95,0,6,1,0,0
933,2015,4,3,,12,5,2.92,3.38,2.33,0,1,1,0,0
934,2015,4,4,,10,1,2.30,3.41,2.93,0,0,1,0,0
935,2015,4,5,,11,6,2.49,3.44,2.64,0,0,3,0,0
936,2015,4,6,,7,9,3.88,3.54,1.89,0,0,2,0,0
937,2015,4,10,,6,7,1.23,6.18,10.79,0,0,1,0,0
938,2015,4,10,,9,10,2.94,3.47,2.29,0,0,3,0,0
939,2015,4,11,,1,2,1.63,3.93,4.98,0,2,3,0,0
940,2015,4,11,,3,12,2.62,3.32,2.60,0,1,0,0,0
941,2015,4,12,,5,11,1.94,3.66,3.60,0,0,0,0,0
942,2015,4,15,,2,6,2.69,3.47,2.46,0,1,2,0,0
943,2015,4,17,,11,3,1.53,4.18,5.62,0,3,2,0,0
944,2015,4,17,,7,10,6.21,4.41,1.47,0,3,4,0,0
945,2015,4,18,,12,1,3.51,3.49,2.03,0,2,1,0,0
946,2015,4,18,,2,6,3.92,3.75,1.83,0,0,1,0,0
947,2015,4,19,,9,5,2.72,3.42,2.46,0,3,1,0,0
948,2015,4,24,,2,7,1.93,3.78,3.50,0,2,1,0,0
949,2015,4,25,,12,9,2.30,3.42,2.95,0,1,2,0,0
950,2015,4,25,,1,5,1.97,3.57,3.57,0,4,1,0,0
951,2015,4,26,,11,10,2.33,3.56,2.82,0,1,2,0,0
952,2015,4,26,,6,3,1.37,4.96,7.47,0,3,1,0,0
953,2015,5,1,,1,2,1.87,3.59,3.99,0,2,1,0,0
954,2015,5,3,,11,5,2.09,3.42,3.40,0,0,2,0,0
955,2015,5,8,,6,5,1.92,3.55,3.80,0,3,0,0,0
956,2015,5,9,,10,1,2.21,3.38,3.16,0,4,1,0,0
957,2015,5,16,,6,10,2.12,3.41,3.33,0,3,0,0,0
